text,img_path,label
paper wrap,paper wrap.png,Blue
clean subway sandwich bag,clean_subway_sandwich_bag_956.png,Blue
empty dishwash container,empty_dishwash_container_1589.png,Blue
back of cardboard packaging for toilet bowl cleaner,back_of_cardboard_packaging_for_toilet_bowl_cleaner_103.png,Blue
aluminium kombucha can,aluminium_kombucha_can_47.png,Blue
cast iron part,cast_iron_part_694.png,Blue
yogurt container,yogurt_container_5319.png,Blue
glass jar,glass_jar_2447.png,Blue
paper coffee cup,paper_coffee_cup_3966.png,Blue
empty food metal can,empty_food_metal_can_1466.png,Blue
vitamine pills box cardboard,vitamine_pills_box_cardboard_5215.png,Blue
salt packaging,salt_packaging_4740.png,Blue
paper coffee cup,Paper_Coffee_Cup_3972.png,Blue
pizzeria flyer,pizzeria_flyer_4223.png,Blue
empty yogurt container,empty_yogurt_container_1818.png,Blue
glass bottle,glass_bottle__2284.png,Blue
paper sheet,paper_sheet_3887.png,Blue
clean plastic cup,clean_plastic_cup_887.png,Blue
almond milk carton,almond_milk_carton_32.png,Blue
raisin bran cardboard box,raisin_bran_cardboard_box_4652.png,Blue
canned food,Canned_food_434.png,Blue
non alcoholic drink metal can,non_alcoholic_drink_metal_can_3658.png,Blue
soap bottle,soap_bottle_4888.png,Blue
zip lock bag with label,zip_lock_bag_with_label_5365.png,Blue
paper receipt,paper_receipt_4058.png,Blue
clean glass ovaltine jar,clean_glass_ovaltine_jar_815.png,Blue
pop can,pop_can_4602.png,Blue
paper take out food container,paper_take_out_food_container_3895.png,Blue
box frozen food,box_frozen_food_362.png,Blue
empty cookie box,empty_cookie_box_1578.png,Blue
pop can,pop_can_4616.png,Blue
piece of recyclable paper,piece_of_recyclable_paper_4179.png,Blue
credit card paper packaging,credit_card_paper_packaging_1223.png,Blue
yogurt container,yogurt_container_5335.png,Blue
glass jar,glass_jar_2443.png,Blue
letter,letter_3320.png,Blue
plastic bagg,plastic_bagg_4350.png,Blue
clean plastic bottle,clean_plastic_bottle_870.png,Blue
plastic milk jug,plastic_milk_jug_4510.png,Blue
opened yogurt cup,opened_yogurt_cup_3720.png,Blue
plastic jug of milk,plastic_jug_of_milk_4296.png,Blue
metal container,metal_container_3481.png,Blue
metal food can,metal_food_can_3489.png,Blue
soda can,soda_can_4902.png,Blue
foil wrapper,foil_wrapper_2037.png,Blue
bubblewrap,Bubblewrap_395.png,Blue
paper catalogue,paper_catalogue_3960.png,Blue
newspaper with crosswords,newspaper_with_crosswords_3634.png,Blue
vegetable box,Vegetable_Box_5208.png,Blue
paper straw,paper straw_0.png,Blue
clean swiss chalet take out food box,clean_swiss_chalet_take_out_food_box_958.png,Blue
old notebook,old_notebook_3696.png,Blue
pills bottle,pills_bottle_4202.png,Blue
ice tea metal can,ice_tea_metal_can_2665.png,Blue
piece of cardboard packaging,piece_of_cardboard_packaging_4125.png,Blue
paper tag,paper_tag_4075.png,Blue
plastic yogurt container,plastic_yogurt_container_4588.png,Blue
beer bottle,beer_bottle_195.png,Blue
glass bottle,glass_bottle_2352.png,Blue
kiwi plastic container,kiwi_plastic_container_3252.png,Blue
coca cola can,coca_cola_can_1089.png,Blue
grocery store flyer,grocery_store_flyer_2560.png,Blue
ice tea metal can,ice_tea_metal_can_2659.png,Blue
empty package for baking soda,empty_package_for_baking_soda_1675.png,Blue
egg carton,egg_carton_1448.png,Blue
sheet of paper,sheet_of_paper_4818.png,Blue
empty packaging cardboard box,empty_packaging_cardboard_box_1676.png,Blue
grocery store flyer,grocery_store_flyer_2574.png,Blue
brown shipping bag,brown_shipping_bag_391.png,Blue
glass jar,glass_jar__2432.png,Blue
glass bottle,glass_bottle_2346.png,Blue
grocery paper bag,grocery_paper_bag_2551.png,Blue
metal can,metal_can_3431.png,Blue
plastic bottle,plastic bottle_1164564.png,Blue
ripped paperboard cards box,ripped_paperboard_cards_box_4703.png,Blue
olive oil metal can,olive_oil_metal_can_3708.png,Blue
plastic shopping bag,plastic_shopping_bag_4325.png,Blue
grocery flyer,grocery_flyer_2546.png,Blue
beer bottle,beer_bottle_156.png,Blue
red envelope,red_envelope_4690.png,Blue
glass jelly container,glass jelly container.png,Blue
bank flyer,bank_flyer_121.png,Blue
coconut oil metal can,coconut_oil_metal_can_1099.png,Blue
cardboard box,cardboard_box_509.png,Blue
metal beverage can,metal_beverage_can_3414.png,Blue
dirty plastic cream cheese container,dirty_plastic_cream_cheese_container_1357.png,Blue
yogurt plastic container,yogurt plastic container.png,Blue
cardboard egg carton,cardboard_egg_carton_531.png,Blue
paper,paper_11.png,Blue
olive glass jar,olive_glass_jar_3700.png,Blue
ziploc bag,ziploc_bag_5361.png,Blue
cardboard box,cardboard box_128.png,Blue
bread bag,bread_bag_369.png,Blue
jar of honey,jar_of_honey_3216.png,Blue
greasy tissue,greasy_tissue_2527.png,Blue
paper juice cartoon,Paper_Juice_Cartoon_4016.png,Blue
paper catalog,paper_catalog_3762.png,Blue
clean paper take out food container,clean_paper_take_out_food_container_855.png,Blue
beverage glass bottle,beverage_glass_bottle_262.png,Blue
food metal can,food_metal_can_2133.png,Blue
clean glass container of pesto sauce,clean_glass_container_of_pesto_sauce_801.png,Blue
cardboard product label,cardboard_product_label_654.png,Blue
stretchy plastic bag,stretchy_plastic_bag_4993.png,Blue
cars jr flyer,cars_jr_flyer_688.png,Blue
food metal can,food_metal_can_2127.png,Blue
milk tetra pak bottle,milk_tetra_pak_bottle_3564.png,Blue
paper malt case,paper_malt_case_4026.png,Blue
ziploc bag,ziploc_bag_5349.png,Blue
cheese snack plastic container,cheese_snack_plastic_container_719.png,Blue
plastic bottle,plastic_bottle_4250.png,Blue
wine bottle glass,wine_bottle_glass_5269.png,Blue
plastic food container,plastic food container_168.png,Blue
beverage metal can,beverage_metal_can_278.png,Blue
new paper tea bag,new_paper_tea_bag_3654.png,Blue
deodorant,deodorant_1293.png,Blue
shampoo glass container,shampoo_glass_container_4778.png,Blue
drink can smashed,drink_can_smashed_1395.png,Blue
stickers,stickers_4961.png,Blue
flyer,flyer_2002.png,Blue
dirty chicken plastic bag,dirty_chicken_plastic_bag_1329.png,Blue
eye drop bottle,eye_drop_bottle_1873.png,Blue
soda can,soda_can__4894.png,Blue
plastic lid,plastic_lid_4344.png,Blue
food coupon,food_coupon_2162.png,Blue
clean plastic yogurt cup,clean_plastic_yogurt_cup_939.png,Blue
letter envelope,letter_envelope_3294.png,Blue
cardboard product packaging,cardboard_product_packaging__663.png,Blue
clean plastic yogurt container,clean_plastic_yogurt_container_1050.png,Blue
hand and face cream carton,hand_and_face_cream_carton_2634.png,Blue
sticky notes,sticky_notes_4963.png,Blue
food container,food_container_2161.png,Blue
dirty plastic brownie box,Dirty_plastic_brownie_box_1312.png,Blue
paper cup,paper cup_29.png,Blue
dasani water metal can,dasani_water_metal_can_1278.png,Blue
coors light can,Coors_light_can_1203.png,Blue
metal can,metal can_1.png,Blue
shampoo bottle,shampoo_bottle_4786.png,Blue
soda bottle,soda_bottle_4892.png,Blue
newspaper,newspaper_3650.png,Blue
empty water bottle,empty_water_bottle_1803.png,Blue
paper shopping bag,paper_shopping_bag_3892.png,Blue
clean plastic bottle of orange juice,clean_plastic_bottle_of_orange_juice_868.png,Blue
piece of stretchy plastic,piece_of_stretchy_plastic_4190.png,Blue
clean paper cup,clean_paper_cup_842.png,Blue
empty egg carton,Empty_Egg_Carton_1593.png,Blue
grocery brown paper bag,grocery_brown_paper_bag_2539.png,Blue
foil food wrapper,foil_food_wrapper_2021.png,Blue
empty egg cartoon,Empty_Egg_Cartoon_1596.png,Blue
used paper envelope,used_paper_envelope_5183.png,Blue
large plastic lid,large plastic lid_1312.png,Blue
evian water bottle,evian_water_bottle_1859.png,Blue
pipe cover,pipe_cover_4207.png,Blue
clean plastic cup no coke,Clean_plastic_cup_no_coke_882.png,Blue
piece of paper,piece_of_paper_4166.png,Blue
piece of paper,piece_of_paper_4167.png,Blue
evian water bottle,evian_water_bottle_1858.png,Blue
paper receipts,paper_receipts_4054.png,Blue
piece of paper,piece_of_paper_4173.png,Blue
foil food wrapper,foil_food_wrapper_2020.png,Blue
pharmasutical tablets,pharmasutical_tablets_4120.png,Blue
empty gum wrapper,Empty_Gum_Wrapper_1616.png,Blue
clear plastic ketchup container,clear_plastic_ketchup_container_1075.png,Blue
plastic post wrapping,plastic_post_wrapping_4527.png,Blue
metal can lid,metal can lid.png,Blue
used paper bag,used_paper_bag_5178.png,Blue
jam glass,jam_glass_3204.png,Blue
container plastic,container_plastic_1188.png,Blue
plastic food container,plastic food container_53534.png,Blue
sprite can,sprite_can_4952.png,Blue
plastic container,plastic container_21432.png,Blue
clean plastic bottle of orange juice,clean_plastic_bottle_of_orange_juice_869.png,Blue
empty egg carton,empty_egg_carton_1592.png,Blue
glass bottle,glass_bottle__2326.png,Blue
piece of stretchy plastic,piece_of_stretchy_plastic_4191.png,Blue
shoe wrapping paper,shoe_wrapping_paper_4834.png,Blue
plastic milk jug,plastic_milk_jug_4303.png,Blue
fruit juice box,fruit_juice_box_2200.png,Blue
empty water bottle,empty_water_bottle_1802.png,Blue
paper cup,paper_cup_3785.png,Blue
cookie cardboard packaging,cookie_cardboard_packaging_1192.png,Blue
juice plastic bottle,juice_plastic_bottle_3241.png,Blue
newspaper,newspaper_3651.png,Blue
clean cardboard pizza plate,Clean_cardboard_pizza_plate_778.png,Blue
metal can,metal can_0.png,Blue
empty spagetti pack,empty_spagetti_pack_1768.png,Blue
plastic zipper bag,plastic_zipper_bag_4592.png,Blue
letter envelope,letter_envelope_3281.png,Blue
empty beer box,Empty_Beer_Box_1516.png,Blue
magazine sheet,magazine_sheet_3346.png,Blue
glass wine bottle,glass wine bottle_117.png,Blue
clean plastic lemonade bottle,clean_plastic_lemonade_bottle_913.png,Blue
eye drop bottle,eye_drop_bottle_1872.png,Blue
paper wrap,paper wrap_40.png,Blue
cookbook page,cookbook_page_1190.png,Blue
plastic container,plastic_container_4438.png,Blue
plastic bagage,plastic_bagage_4234.png,Blue
deodorant,deodorant_1292.png,Blue
cardboard gum pack,Cardboard_gum_pack_632.png,Blue
cardboard box food,cardboard_box_food_477.png,Blue
empty wrist brace box,empty_wrist_brace_box_1816.png,Blue
flyer,flyer_2003.png,Blue
plastic food container,plastic food container_169.png,Blue
beverage metal can,beverage_metal_can_279.png,Blue
plastic bottle,plastic_bottle_4251.png,Blue
plastic bottle,plastic bottle_63.png,Blue
food metal can,food_metal_can_2126.png,Blue
stretchy plastic bag,stretchy_plastic_bag_4992.png,Blue
ziploc bag,Ziploc_bag_5348.png,Blue
protein powder plastic tub,protein_powder_plastic_tub_4647.png,Blue
used notebook,used_notebook_5173.png,Blue
paper,paper_38.png,Blue
cookies plastic tray,cookies_plastic_tray_1197.png,Blue
hinged take out container,hinged_take_out_container_2650.png,Blue
food metal can,food_metal_can_2132.png,Blue
jello box,jello_box_3218.png,Blue
cardboard cup,cardboard cup_58.png,Blue
cardboard box,cardboard_box_497.png,Blue
beverage glass bottle,beverage_glass_bottle_263.png,Blue
clean paper take out food container,clean_paper_take_out_food_container_854.png,Blue
paper catalog,paper_catalog_3763.png,Blue
ziploc bag,ziploc_bag_5360.png,Blue
paper sweet bars package,paper_Sweet_bars_package_4074.png,Blue
food in plastic container,Food_In_Plastic_Container_2163.png,Blue
cardboard box,cardboard box_129.png,Blue
airplane water bottle,airplane_water_bottle_25.png,Blue
plastic bottle,plastic_bottle__4253.png,Blue
metal can of beverage,metal_can_of_beverage_3420.png,Blue
metal tomato can,metal_tomato_can_3527.png,Blue
cardboard box,cardboard_box_508.png,Blue
coconut oil metal can,coconut_oil_metal_can_1098.png,Blue
crumbled plastic bag,crumbled_plastic_bag_1229.png,Blue
plastic shopping bag,plastic_shopping_bag_4324.png,Blue
olive oil metal can,olive_oil_metal_can_3709.png,Blue
empty paper teabag package,empty_paper_teabag_package_1688.png,Blue
monster metal can,monster_metal_can_3606.png,Blue
beer bottle,beer_bottle_157.png,Blue
grocery flyer,grocery_flyer_2547.png,Blue
metal can,metal_can__3513.png,Blue
beer bottle,beer_bottle_143.png,Blue
metal can,metal_can_3430.png,Blue
plastic wrapper with metallic decorations,plastic_wrapper_with_metallic_decorations_4578.png,Blue
sheet of paper,sheet_of_paper_4819.png,Blue
egg carton,egg_carton_1449.png,Blue
empty light bulb cardboard packaging,empty_light_bulb_cardboard_packaging_1469.png,Blue
red beans food can,red_beans_food_can_4683.png,Blue
plastic bag nonstrechy clean,plastic_bag_nonstrechy_clean_4376.png,Blue
grocery store flyer,grocery_store_flyer_2575.png,Blue
empty drink,empty_drink_1494.png,Blue
paper coffee cup clean,paper_coffee_cup_clean_3974.png,Blue
ice tea metal can,ice_tea_metal_can_2658.png,Blue
grocery store flyer,grocery_store_flyer_2561.png,Blue
coca cola can,coca_cola_can_1088.png,Blue
glass bottle,glass_bottle_2353.png,Blue
used plastic sipper,used_plastic_sipper_5194.png,Blue
greasy cheese plastic,greasy_cheese_plastic_2512.png,Blue
expired unopened drink,expired_unopened_drink_1861.png,Blue
big metal lid,big_metal_lid_297.png,Blue
salt shaker,salt_shaker_4743.png,Blue
beverage glass,beverage_glass_274.png,Blue
clean napkin,clean napkin_13.png,Blue
toilet paper core,toilet_paper_core_5087.png,Blue
allen key,allen_key_31.png,Blue
beer bottle,beer_bottle_194.png,Blue
empty dishwashing liquid bottle,empty_dishwashing_liquid_bottle_1588.png,Blue
front of butter chicken glass container,front_of_butter_chicken_glass_container_2175.png,Blue
empty bug spray,empty_bug_spray_1535.png,Blue
ice tea metal can,ice_tea_metal_can_2664.png,Blue
beer bottle,beer_bottle_180.png,Blue
plastic bag,plastic bag_54353.png,Blue
clean napkin,clean_napkin_1015.png,Blue
clean swiss chalet take out food box,clean_swiss_chalet_take_out_food_box_959.png,Blue
carbonated water plastic bottle,carbonated_water_plastic_bottle_466.png,Blue
cardboard package,cardboard package_140.png,Blue
glass jar,Glass_jar_2481.png,Blue
metal food can,metal_food_can_3488.png,Blue
plastic bag,Plastic_Bag__4352.png,Blue
plastic milk jug,plastic_milk_jug_4505.png,Blue
plastic container,plastic container_35.png,Blue
chips ahoy cereal box,chips_ahoy_cereal_box_729.png,Blue
transparent bag,transparent_bag_5135.png,Blue
can lid,can_lid_448.png,Blue
empty box with paper,empty_box_with_paper_1531.png,Blue
paper cup,paper cup_158.png,Blue
clean plastic bottle,clean_plastic_bottle_871.png,Blue
clean takeout food wrapper,clean_takeout_food_wrapper_966.png,Blue
letter,letter_3321.png,Blue
glass jar,glass_jar_2442.png,Blue
yogurt container,yogurt_container_5320.png,Blue
biodegradabel poop bag,biodegradabel_poop_bag_306.png,Blue
pop can,pop_can_4603.png,Blue
clean glass ovaltine jar,clean_glass_ovaltine_jar_814.png,Blue
paper receipt,paper_receipt_4059.png,Blue
pasta sauce glass jar,pasta_sauce_glass_jar_4101.png,Blue
clean plastic cup,clean_plastic_cup_886.png,Blue
sheet of paper with stuff written on it,sheet_of_paper_with_stuff_written_on_it_4799.png,Blue
cardboard tissue box tab,cardboard_tissue_box_tab_678.png,Blue
cofffe cup sleeve,Cofffe_Cup_Sleeve_1161.png,Blue
paper sheet,paper_sheet_3886.png,Blue
cardboard box,cardboard box_46.png,Blue
clean plastic cup,clean_plastic_cup_884.png,Blue
pizza box with pizza remainings,pizza box with pizza remainings.png,Blue
clean plastic lid,clean_plastic_lid_921.png,Blue
paper sheet,paper_sheet_3884.png,Blue
fortune cookie wrapper,fortune_cookie_wrapper_2169.png,Blue
paper cardboard,paper cardboard.png,Blue
napkin,napkin_44.png,Blue
guinness beer bottle,Guinness_beer_bottle_2596.png,Blue
glass bottle,glass_bottle__2287.png,Blue
empty canned fruit,empty_canned_fruit_1537.png,Blue
yogurt container,yogurt_container_5336.png,Blue
glass jar,glass_jar_2440.png,Blue
coffee cup,coffee_cup_1138.png,Blue
pop can,pop_can_4615.png,Blue
honey plastic container,honey_plastic_container_2652.png,Blue
glass bottles,glass_bottles_2240.png,Blue
pop can,pop_can_4601.png,Blue
food paperbox,food_paperbox_2165.png,Blue
whisky cardboard packaging,whisky_cardboard_packaging_5261.png,Blue
pizzeria flyer,pizzeria_flyer_4224.png,Blue
tag with strings,tag_with_strings_5021.png,Blue
pill bottle,pill_bottle_4204.png,Blue
plastic small jars,plastic_small_jars_4545.png,Blue
yogurt cup,yogurt_cup_5341.png,Blue
plastic container,plastic container_37.png,Blue
corn metal can,corn_metal_can_1205.png,Blue
safeway flyer,safeway_flyer_4731.png,Blue
plastic bottle,plastic bottle_159.png,Blue
plastic milk jug,plastic_milk_jug_4507.png,Blue
aluminum foil box,aluminum_foil_box_79.png,Blue
plastic energy drink,Plastic_energy_drink_4457.png,Blue
clean plastic bottle,clean_plastic_bottle_873.png,Blue
glass bottle,glass_bottle__2244.png,Blue
metal soup can,metal_soup_can_3496.png,Blue
corona bottle,corona_bottle_1213.png,Blue
pills bottle,pills_bottle_4201.png,Blue
aluminum can,aluminum_can_74.png,Blue
glass jar,glass_jar_2483.png,Blue
juicebox,juicebox_3230.png,Blue
smirnoff can,Smirnoff_can_4885.png,Blue
shopping bag,shopping_bag_4838.png,Blue
soda can,soda_can_4901.png,Blue
bread plastic bag,bread_plastic_bag_373.png,Blue
cardboard packaging,cardboard_packaging_557.png,Blue
beer bottle,beer_bottle_196.png,Blue
beer bottle,beer_bottle_182.png,Blue
piece of cardboard packaging,piece_of_cardboard_packaging_4126.png,Blue
empty plastic medicine case,empty plastic medicine case.png,Blue
grocery store flyer,grocery_store_flyer_2577.png,Blue
glass bottle,glass_bottle_2345.png,Blue
grocery paper bag,Grocery_paper_bag_2552.png,Blue
metal lid,metal lid_3.png,Blue
piece of ad paper,piece_of_ad_paper_4124.png,Blue
big metal lid,big_metal_lid_295.png,Blue
orange juice cardboard box,orange_juice_cardboard_box_3723.png,Blue
